city,rooms_semi_integer,rooms,extra_space,floor,surface_m2,NIS,property_type,price_surface
Tel Aviv,2,2,0,1,60,6200,apartment,103.33
Tel Aviv,2.5,2,1,2,75,8000,apartment,106.67
Tel Aviv,2,2,0,4,57,9000,apartment,157.89
Tel Aviv,3,3,0,4,70,7500,apartment,107.14
Tel Aviv,4,4,0,2,115,11000,apartment,95.65
Tel Aviv,2,2,0,1,45,7800,apartment,173.33
Tel Aviv,2,2,0,4,80,5500,housing unit,68.75
Tel Aviv,2.5,2,1,0,56,6100,apartment,108.93
Tel Aviv,3,3,0,4,80,9500,apartment,118.75
Tel Aviv,4,4,0,2,120,10800,apartment,90
Tel Aviv,4,4,0,0,254,9900,house,38.98
Tel Aviv,3,3,0,3,60,5900,apartment,98.33
Tel Aviv,3,3,0,1,76,8600,apartment,113.16
Tel Aviv,4,4,0,31,107,11000,apartment,102.8
Tel Aviv,5,5,0,11,125,13000,apartment,104
Tel Aviv,5,5,0,2,129,11500,apartment,89.15
Tel Aviv,3,3,0,4,65,9000,apartment,138.46
Tel Aviv,3,3,0,16,79,10000,apartment,126.58
Tel Aviv,3,3,0,3,75,13800,apartment,184
Tel Aviv,2.5,2,1,0,45,6000,apartment,133.33
Tel Aviv,4,4,0,5,100,8600,apartment,86
Tel Aviv,3,3,0,0,100,9000,garden apartment,90
Tel Aviv,4,4,0,14,145,15000,apartment,103.45
Tel Aviv,2,2,0,0,48,6000,apartment,125
Tel Aviv,4.5,4,1,2,280,25000,penthouse,89.29
Tel Aviv,3,3,0,2,107,11000,apartment,102.8
Tel Aviv,3.5,3,1,1,125,8200,apartment,65.6
Tel Aviv,4,4,0,2,75,8900,apartment,118.67
Tel Aviv,3,3,0,3,108,12000,penthouse,111.11
Tel Aviv,3,3,0,36,101,12000,apartment,118.81
Tel Aviv,4.5,4,1,7,142,11000,apartment,77.46
Tel Aviv,6.5,6,1,0,320,16500,other,51.56
Tel Aviv,3,3,0,3,50,9000,apartment,180
Tel Aviv,4,4,0,13,110,12700,apartment,115.45
Tel Aviv,2.5,2,1,3,65,7300,apartment,112.31
Tel Aviv,5,5,0,0,420,12500,house,29.76
Tel Aviv,3,3,0,0,96,10500,apartment,109.38
Tel Aviv,1,1,0,1,27,3900,other,144.44
Tel Aviv,2,2,0,1,50,8000,apartment,160
Tel Aviv,3.5,3,1,3,80,8000,apartment,100
Tel Aviv,3,3,0,2,90,9900,apartment,110
Tel Aviv,3,3,0,21,67,12500,apartment,186.57
Tel Aviv,2,2,0,4,77,8300,penthouse,107.79
Tel Aviv,4,4,0,2,107,6950,apartment,64.95
Tel Aviv,3,3,0,1,70,9200,apartment,131.43
Tel Aviv,4,4,0,8,103,10800,apartment,104.85
Tel Aviv,3,3,0,4,70,4750,apartment,67.86
Tel Aviv,2,2,0,1,38,5800,apartment,152.63
Tel Aviv,3,3,0,6,140,12000,penthouse,85.71
Tel Aviv,2,2,0,1,80,6700,other,83.75
Tel Aviv,4,4,0,23,102,10000,apartment,98.04
Tel Aviv,3,3,0,2,60,4700,apartment,78.33
Tel Aviv,2,2,0,0,67,6400,apartment,95.52
Tel Aviv,3.5,3,1,1,90,7500,apartment,83.33
Tel Aviv,4,4,0,1,100,10500,apartment,105
Tel Aviv,3,3,0,30,67,11500,apartment,171.64
Tel Aviv,4,4,0,3,110,13000,apartment,118.18
Tel Aviv,1.5,1,1,0,25,2700,apartment,108
Tel Aviv,3,3,0,6,80,14000,apartment,175
Tel Aviv,2,2,0,3,55,8500,apartment,154.55
Tel Aviv,3,3,0,3,100,13000,apartment,130
Tel Aviv,3,3,0,3,100,8500,apartment,85
Tel Aviv,4,4,0,2,120,10000,apartment,83.33
Tel Aviv,2,2,0,1,70,6800,apartment,97.14
Tel Aviv,4,4,0,1,92,11000,apartment,119.57
Tel Aviv,1.5,1,1,3,38,4400,apartment,115.79
Tel Aviv,3,3,0,0,110,9000,garden apartment,81.82
Tel Aviv,3,3,0,2,65,6000,apartment,92.31
Tel Aviv,3,3,0,2,57,5600,apartment,98.25
Tel Aviv,3,3,0,7,69,7900,apartment,114.49
Tel Aviv,5,5,0,3,125,11000,apartment,88
Tel Aviv,3,3,0,2,97,8000,apartment,82.47
Tel Aviv,1,1,0,1,27,4500,other,166.67
Tel Aviv,4,4,0,1,100,12900,apartment,129
Tel Aviv,3,3,0,2,100,8700,apartment,87
Tel Aviv,3.5,3,1,2,80,8000,apartment,100
Tel Aviv,6,6,0,5,300,25000,penthouse,83.33
Tel Aviv,3.5,3,1,9,136,7000,penthouse,51.47
Tel Aviv,4,4,0,2,125,13000,apartment,104
Tel Aviv,2,2,0,3,45,5950,apartment,132.22
Tel Aviv,3,3,0,10,92,10700,apartment,116.3
Tel Aviv,4,4,0,6,80,9000,apartment,112.5
Tel Aviv,3,3,0,2,82,7000,apartment,85.37
Tel Aviv,3,3,0,3,83,7750,apartment,93.37
Tel Aviv,3,3,0,0,55,4500,housing unit,81.82
Tel Aviv,4,4,0,24,103,12250,apartment,118.93
Tel Aviv,1.5,1,1,0,52,5300,apartment,101.92
Tel Aviv,1,1,0,2,20,3300,apartment,165
Tel Aviv,3,3,0,2,100,4900,apartment,49
Tel Aviv,3,3,0,2,57,5600,apartment,98.25
Tel Aviv,3,3,0,4,130,19000,apartment,146.15
Tel Aviv,4,4,0,1,225,12000,penthouse,53.33
Tel Aviv,2,2,0,0,65,4800,apartment,73.85
Tel Aviv,3,3,0,4,67,4450,apartment,66.42
Tel Aviv,4,4,0,1,100,12500,apartment,125
Tel Aviv,3.5,3,1,1,90,12500,apartment,138.89
Tel Aviv,2.5,2,1,3,60,7500,apartment,125
Tel Aviv,4,4,0,3,90,8000,apartment,88.89
Tel Aviv,5,5,0,4,178,11750,penthouse,66.01
Tel Aviv,5,5,0,4,142,12800,other,90.14
Tel Aviv,3,3,0,7,71,7200,apartment,101.41
Tel Aviv,4,4,0,0,1,8000,house,8000
Tel Aviv,5,5,0,11,284,55000,penthouse,193.66
Tel Aviv,3,3,0,1,80,10500,apartment,131.25
Tel Aviv,2,2,0,4,65,6500,apartment,100
Tel Aviv,3,3,0,3,85,8500,apartment,100
Tel Aviv,1,1,0,2,30,5700,apartment,190
Tel Aviv,3,3,0,0,70,7800,apartment,111.43
Tel Aviv,3.5,3,1,0,330,14900,house,45.15
Tel Aviv,3,3,0,5,80,9500,apartment,118.75
Tel Aviv,4,4,0,3,102,12000,apartment,117.65
Tel Aviv,5,5,0,5,300,22000,penthouse,73.33
Tel Aviv,3,3,0,1,105,9350,apartment,89.05
Tel Aviv,1,1,0,2,35,4500,other,128.57
Tel Aviv,3,3,0,2,85,5500,apartment,64.71
Tel Aviv,2.5,2,1,2,70,6600,apartment,94.29
Tel Aviv,2.5,2,1,1,65,8000,apartment,123.08
Tel Aviv,2,2,0,2,100,6700,penthouse,67
Tel Aviv,2.5,2,1,4,70,7600,apartment,108.57
Tel Aviv,2,2,0,1,70,7200,apartment,102.86
Tel Aviv,2,2,0,2,35,4500,apartment,128.57
Tel Aviv,2,2,0,1,35,5900,apartment,168.57
Tel Aviv,4,4,0,2,110,8000,apartment,72.73
Tel Aviv,4,4,0,3,120,10100,apartment,84.17
Tel Aviv,2.5,2,1,1,70,5500,apartment,78.57
Tel Aviv,3,3,0,0,70,7400,apartment,105.71
Tel Aviv,5,5,0,7,180,27000,penthouse,150
Tel Aviv,3,3,0,12,110,23000,apartment,209.09
Tel Aviv,3,3,0,14,135,16000,apartment,118.52
Tel Aviv,2,2,0,0,52,7300,other,140.38
Tel Aviv,3,3,0,25,67,13000,apartment,194.03
Tel Aviv,1.5,1,1,2,25,3600,apartment,144
Tel Aviv,5,5,0,8,130,9000,apartment,69.23
Tel Aviv,3,3,0,11,85,8400,apartment,98.82
Tel Aviv,3,3,0,18,65,8000,apartment,123.08
Tel Aviv,4,4,0,6,107,9300,apartment,86.92
Tel Aviv,3,3,0,1,70,5500,apartment,78.57
Tel Aviv,3,3,0,3,75,9250,apartment,123.33
Tel Aviv,4,4,0,3,240,16500,house,68.75
Tel Aviv,6,6,0,5,260,33000,penthouse,126.92
Tel Aviv,3,3,0,11,100,8700,apartment,87
Tel Aviv,2,2,0,1,40,4050,other,101.25
Tel Aviv,4,4,0,2,115,9800,other,85.22
Tel Aviv,4,4,0,12,120,15000,apartment,125
Tel Aviv,2.5,2,1,2,71,7500,apartment,105.63
Tel Aviv,4,4,0,39,126,15000,apartment,119.05
Tel Aviv,2,2,0,0,45,3500,apartment,77.78
Tel Aviv,3,3,0,3,70,7200,apartment,102.86
Tel Aviv,2,2,0,27,87,8500,apartment,97.7
Tel Aviv,5,5,0,0,280,25000,garden apartment,89.29
Tel Aviv,3,3,0,2,70,8900,apartment,127.14
Tel Aviv,3,3,0,2,70,700,other,10
Tel Aviv,3,3,0,1,79,7700,apartment,97.47
Tel Aviv,4,4,0,7,130,10400,apartment,80
Tel Aviv,2,2,0,2,50,6500,apartment,130
Tel Aviv,3,3,0,1,90,7700,apartment,85.56
Tel Aviv,3.5,3,1,2,70,8000,apartment,114.29
Tel Aviv,3.5,3,1,3,86,8000,apartment,93.02
Tel Aviv,1.5,1,1,1,33,3400,apartment,103.03
Tel Aviv,3,3,0,2,86,9200,apartment,106.98
Tel Aviv,3,3,0,2,90,11700,apartment,130
Tel Aviv,2,2,0,1,45,5900,apartment,131.11
Tel Aviv,2.5,2,1,1,80,9500,apartment,118.75
Tel Aviv,7,7,0,1,180,20000,apartment,111.11
Tel Aviv,4.5,4,1,4,132,11500,apartment,87.12
Tel Aviv,3,3,0,3,123,14250,apartment,115.85
Tel Aviv,2,2,0,0,35,5600,apartment,160
Tel Aviv,3,3,0,1,140,11900,apartment,85
Tel Aviv,2.5,2,1,1,70,8500,other,121.43
Tel Aviv,3,3,0,0,55,6000,apartment,109.09
Tel Aviv,3,3,0,0,80,6500,garden apartment,81.25
Tel Aviv,3,3,0,4,80,6800,apartment,85
Tel Aviv,6,6,0,4,185,15500,other,83.78
Tel Aviv,2,2,0,3,45,4700,other,104.44
Tel Aviv,1,1,0,1,32,4800,apartment,150
Tel Aviv,3,3,0,8,77,6000,apartment,77.92
Tel Aviv,4,4,0,34,125,16000,apartment,128
Tel Aviv,3.5,3,1,26,100,11500,apartment,115
Tel Aviv,5,5,0,7,142,13000,apartment,91.55
Tel Aviv,3.5,3,1,6,115,12000,apartment,104.35
Tel Aviv,4,4,0,2,114,11200,other,98.25
Tel Aviv,4.5,4,1,22,158,20800,apartment,131.65
Tel Aviv,3,3,0,5,96,10600,apartment,110.42
Tel Aviv,3,3,0,8,88,9900,apartment,112.5
Tel Aviv,3,3,0,3,88,11000,apartment,125
Tel Aviv,3,3,0,7,97,13200,apartment,136.08
Tel Aviv,1,1,0,1,40,3200,apartment,80
Tel Aviv,3,3,0,2,65,5200,apartment,80
Tel Aviv,3,3,0,1,78,10000,apartment,128.21
Tel Aviv,4,4,0,3,110,10500,apartment,95.45
Tel Aviv,4,4,0,5,120,11000,apartment,91.67
Tel Aviv,1,1,0,2,25,4500,other,180
Tel Aviv,3,3,0,3,83,7900,apartment,95.18
Tel Aviv,1,1,0,0,16,2500,apartment,156.25
Tel Aviv,5,5,0,1,108,11900,apartment,110.19
Tel Aviv,1,1,0,3,25,3900,apartment,156
Tel Aviv,4,4,0,7,111,7300,apartment,65.77
Tel Aviv,4,4,0,3,112,10000,apartment,89.29
Tel Aviv,6.5,6,1,2,2250,18500,garden apartment,8.22
Tel Aviv,6,6,0,2,176,13500,apartment,76.7
Tel Aviv,4,4,0,1,116,11800,apartment,101.72
Tel Aviv,5,5,0,5,118,12500,other,105.93
Tel Aviv,3,3,0,5,100,9500,apartment,95
Tel Aviv,3,3,0,1,65,6000,apartment,92.31
Tel Aviv,4,4,0,0,175,8000,garden apartment,45.71
Tel Aviv,4,4,0,12,102,10500,apartment,102.94
Tel Aviv,5,5,0,2,150,10500,other,70
Tel Aviv,3,3,0,0,70,7000,apartment,100
Tel Aviv,3,3,0,2,75,9500,apartment,126.67
Tel Aviv,4,4,0,23,100,10500,apartment,105
Tel Aviv,3,3,0,4,72,9000,apartment,125
Tel Aviv,3,3,0,1,75,7500,apartment,100
Tel Aviv,3,3,0,1,70,6500,apartment,92.86
Tel Aviv,3,3,0,2,70,5500,apartment,78.57
Tel Aviv,4,4,0,0,360,14300,house,39.72
Tel Aviv,5,5,0,1,129,11000,apartment,85.27
Tel Aviv,3,3,0,2,70,8900,apartment,127.14
Tel Aviv,3,3,0,1,70,8500,duplex,121.43
Tel Aviv,4,4,0,1,121,9100,apartment,75.21
Tel Aviv,4,4,0,5,100,9000,apartment,90
Tel Aviv,3,3,0,3,65,7250,apartment,111.54
Tel Aviv,3,3,0,3,115,9500,apartment,82.61
Tel Aviv,3,3,0,1,84,8432,apartment,100.38
Tel Aviv,3.5,3,1,6,80,7000,duplex,87.5
Tel Aviv,2.5,2,1,2,72,8300,apartment,115.28
Tel Aviv,1,1,0,1,18,3300,other,183.33
Tel Aviv,3,3,0,0,70,6500,basement,92.86
Tel Aviv,2,2,0,11,65,14500,apartment,223.08
Tel Aviv,2,2,0,1,57,6837,apartment,119.95
Tel Aviv,3,3,0,3,56,7500,apartment,133.93
Tel Aviv,2,2,0,3,130,5500,penthouse,42.31
Tel Aviv,4,4,0,1,125,11200,apartment,89.6
Tel Aviv,4,4,0,0,112,11500,apartment,102.68
Tel Aviv,1,1,0,7,28,3900,apartment,139.29
Tel Aviv,1,1,0,1,35,4700,apartment,134.29
Tel Aviv,1,1,0,1,60,7200,apartment,120
Tel Aviv,4,4,0,0,140,7431,garden apartment,53.08
Tel Aviv,3,3,0,1,120,6795,garden apartment,56.63
Tel Aviv,2,2,0,6,65,13000,apartment,200
Tel Aviv,3,3,0,2,70,8200,apartment,117.14
Tel Aviv,3,3,0,3,65,7000,apartment,107.69
Tel Aviv,3,3,0,6,115,11000,apartment,95.65
Tel Aviv,4.5,4,1,5,110,6750,apartment,61.36
Tel Aviv,4,4,0,5,90,7000,apartment,77.78
Tel Aviv,4.5,4,1,24,160,20000,apartment,125
Tel Aviv,3,3,0,14,100,24500,apartment,245
Tel Aviv,2,2,0,1,50,6000,apartment,120
Tel Aviv,2.5,2,1,1,70,9000,apartment,128.57
Tel Aviv,4,4,0,1,136,14500,apartment,106.62
Tel Aviv,2,2,0,2,55,5200,apartment,94.55
Tel Aviv,2,2,0,1,59,7000,apartment,118.64
Tel Aviv,2,2,0,4,80,8700,penthouse,108.75
Tel Aviv,3,3,0,5,70,7000,apartment,100
Tel Aviv,4,4,0,1,80,5100,apartment,63.75
Tel Aviv,4,4,0,7,100,6900,apartment,69
Tel Aviv,3,3,0,3,85,8500,apartment,100
Tel Aviv,3,3,0,1,70,4800,apartment,68.57
Tel Aviv,6,6,0,0,250,42000,garden apartment,168
Rishon LeTzion,4.5,4,1,3,110,5500,apartment,50
Rishon LeTzion,4,4,0,4,95,5500,apartment,57.89
Rishon LeTzion,3.5,3,1,3,90,4900,apartment,54.44
Rishon LeTzion,5,5,0,3,136,7600,apartment,55.88
Rishon LeTzion,2.5,2,1,0,75,4350,apartment,58
Rishon LeTzion,4,4,0,2,90,5000,apartment,55.56
Rishon LeTzion,2,2,0,9,69,5000,housing unit,72.46
Rishon LeTzion,4,4,0,2,115,5700,apartment,49.57
Rishon LeTzion,4,4,0,2,90,5500,apartment,61.11
Rishon LeTzion,2.5,2,1,1,50,4200,apartment,84
Rishon LeTzion,1,1,0,4,100,2900,housing unit,29
Rishon LeTzion,2,2,0,1,62,4200,apartment,67.74
Rishon LeTzion,2.5,2,1,3,68,3950,apartment,58.09
Rishon LeTzion,4,4,0,4,90,5000,apartment,55.56
Rishon LeTzion,2,2,0,0,50,3300,housing unit,66
Rishon LeTzion,2.5,2,1,4,60,4250,apartment,70.83
Rishon LeTzion,3,3,0,3,100,4500,apartment,45
Rishon LeTzion,3.5,3,1,2,75,4600,apartment,61.33
Rishon LeTzion,5,5,0,0,600,16000,house,26.67
Rishon LeTzion,4.5,4,1,2,104,4500,apartment,43.27
Rishon LeTzion,2,2,0,0,40,3750,apartment,93.75
Rishon LeTzion,4,4,0,2,100,5700,apartment,57
Rishon LeTzion,4,4,0,3,104,6500,apartment,62.5
Rishon LeTzion,5,5,0,0,350,19000,house,54.29
Rishon LeTzion,3.5,3,1,18,85,6500,apartment,76.47
Rishon LeTzion,7,7,0,0,250,11000,house,44
Rishon LeTzion,3,3,0,0,500,11800,house,23.6
Rishon LeTzion,6,6,0,1,250,10900,house,43.6
Rishon LeTzion,3,3,0,2,84,4600,apartment,54.76
Rishon LeTzion,5,5,0,5,120,7100,apartment,59.17
Rishon LeTzion,7,7,0,1,440,19999,house,45.45
Rishon LeTzion,4,4,0,5,105,6200,apartment,59.05
Rishon LeTzion,3,3,0,3,75,3950,apartment,52.67
Rishon LeTzion,4,4,0,1,100,5500,apartment,55
Rishon LeTzion,4.5,4,1,2,117,5950,apartment,50.85
Rishon LeTzion,4,4,0,11,105,7700,apartment,73.33
Rishon LeTzion,1,1,0,4,32,3200,apartment,100
Rishon LeTzion,4,4,0,5,135,7500,duplex,55.56
Rishon LeTzion,5,5,0,1,128,6300,apartment,49.22
Rishon LeTzion,2.5,2,1,1,65,4900,apartment,75.38
Rishon LeTzion,3.5,3,1,2,80,4700,apartment,58.75
Rishon LeTzion,4.5,4,1,1,100,5300,apartment,53
Rishon LeTzion,4,4,0,11,150,15000,apartment,100
Rishon LeTzion,5,5,0,3,125,5500,apartment,44
Rishon LeTzion,1.5,1,1,0,50,3500,basement,70
Rishon LeTzion,6,6,0,0,300,10700,other,35.67
Rishon LeTzion,3,3,0,3,65,4400,apartment,67.69
Rishon LeTzion,3,3,0,2,86,4500,apartment,52.33
Rishon LeTzion,6,6,0,0,360,11499,house,31.94
Rishon LeTzion,2,2,0,1,45,4200,housing unit,93.33
Rishon LeTzion,5,5,0,18,144,7200,apartment,50
Rishon LeTzion,4,4,0,2,120,6700,apartment,55.83
Rishon LeTzion,3,3,0,6,100,5200,apartment,52
Rishon LeTzion,4,4,0,1,90,5700,apartment,63.33
Rishon LeTzion,2,2,0,0,45,3200,housing unit,71.11
Rishon LeTzion,3,3,0,3,67,4800,apartment,71.64
Rishon LeTzion,2,2,0,3,45,4200,apartment,93.33
Rishon LeTzion,2,2,0,0,40,3500,basement,87.5
Rishon LeTzion,3,3,0,2,60,4700,penthouse,78.33
Rishon LeTzion,2,2,0,0,52,4200,housing unit,80.77
Rishon LeTzion,2,2,0,0,40,3500,housing unit,87.5
Rishon LeTzion,4,4,0,3,110,6100,apartment,55.45
Rishon LeTzion,4,4,0,1,115,6200,apartment,53.91
Rishon LeTzion,4,4,0,17,120,7000,apartment,58.33
Rishon LeTzion,5,5,0,17,138,6800,apartment,49.28
Rishon LeTzion,4,4,0,2,120,7499,apartment,62.49
Rishon LeTzion,4,4,0,4,90,3900,apartment,43.33
Rishon LeTzion,2,2,0,1,45,3800,apartment,84.44
Rishon LeTzion,6,6,0,7,135,7500,apartment,55.56
Rishon LeTzion,2,2,0,0,40,3200,apartment,80
Rishon LeTzion,5,5,0,5,120,7600,apartment,63.33
Rishon LeTzion,3,3,0,1,60,3500,apartment,58.33
Rishon LeTzion,2,2,0,0,45,4000,housing unit,88.89
Rishon LeTzion,5,5,0,7,150,11500,penthouse,76.67
Rishon LeTzion,5,5,0,7,220,7500,penthouse,34.09
Rishon LeTzion,5,5,0,17,139,6800,apartment,48.92
Rishon LeTzion,2,2,0,0,40,4200,house,105
Rishon LeTzion,5,5,0,1,128,7000,apartment,54.69
Rishon LeTzion,6,6,0,0,275,12000,house,43.64
Rishon LeTzion,4,4,0,11,115,7200,apartment,62.61
Rishon LeTzion,2,2,0,4,38,3850,apartment,101.32
Rishon LeTzion,3.5,3,1,4,90,5000,apartment,55.56
Rishon LeTzion,3.5,3,1,3,90,5000,apartment,55.56
Rishon LeTzion,1,1,0,0,50,2900,basement,58
Rishon LeTzion,3.5,3,1,1,120,5000,apartment,41.67
Rishon LeTzion,5,5,0,1,134,7200,apartment,53.73
Rishon LeTzion,2,2,0,0,55,3900,housing unit,70.91
Rishon LeTzion,4,4,0,4,100,4700,apartment,47
Rishon LeTzion,2,2,0,0,60,4000,housing unit,66.67
Rishon LeTzion,5,5,0,4,130,6700,apartment,51.54
Rishon LeTzion,4,4,0,1,129,6900,apartment,53.49
Rishon LeTzion,4,4,0,1,87,6150,apartment,70.69
Rishon LeTzion,2,2,0,0,60,4500,housing unit,75
Rishon LeTzion,3,3,0,2,70,4400,apartment,62.86
Rishon LeTzion,3,3,0,1,90,4500,apartment,50
Rishon LeTzion,4.5,4,1,0,150,8900,house,59.33
Rishon LeTzion,2,2,0,2,70,3500,housing unit,50
Rishon LeTzion,5,5,0,14,125,8000,apartment,64
Rishon LeTzion,5,5,0,3,130,7800,apartment,60
Rishon LeTzion,4,4,0,13,112,6700,apartment,59.82
Rishon LeTzion,3,3,0,2,80,4800,apartment,60
Rishon LeTzion,6,6,0,5,152,7500,apartment,49.34
Rishon LeTzion,4,4,0,5,100,6800,apartment,68
Rishon LeTzion,6,6,0,7,250,8500,penthouse,34
Rishon LeTzion,4,4,0,4,85,4900,apartment,57.65
Rishon LeTzion,4,4,0,2,90,4800,apartment,53.33
Rishon LeTzion,7,7,0,1,350,13500,house,38.57
Rishon LeTzion,3,3,0,5,80,5200,apartment,65
Rishon LeTzion,4,4,0,4,110,5300,apartment,48.18
Rishon LeTzion,4,4,0,3,100,6300,apartment,63
Rishon LeTzion,2,2,0,2,40,3750,apartment,93.75
Rishon LeTzion,4,4,0,2,110,5196,apartment,47.24
Rishon LeTzion,2.5,2,1,0,87,4000,housing unit,45.98
Rishon LeTzion,4,4,0,4,180,7800,penthouse,43.33
Rishon LeTzion,2,2,0,-1,30,3500,housing unit,116.67
Rishon LeTzion,7,7,0,1,440,19999,house,45.45
Rishon LeTzion,4,4,0,5,105,6200,apartment,59.05
Rishon LeTzion,2.5,2,1,1,65,4900,apartment,75.38
Rishon LeTzion,2,2,0,0,60,4500,housing unit,75
Rishon LeTzion,2,2,0,2,70,3500,housing unit,50
Rishon LeTzion,4,4,0,6,125,6100,apartment,48.8
Rishon LeTzion,3.5,3,1,3,82,4400,apartment,53.66
Rishon LeTzion,3,3,0,1,72,5500,apartment,76.39
Rishon LeTzion,3,3,0,4,65,4500,apartment,69.23
Rishon LeTzion,5,5,0,2,135,7000,apartment,51.85
Rishon LeTzion,1,1,0,0,50,3500,housing unit,70
Rishon LeTzion,5,5,0,5,150,7500,duplex,50
Rishon LeTzion,4,4,0,5,112,7350,apartment,65.63
Rishon LeTzion,2,2,0,0,45,3800,housing unit,84.44
Rishon LeTzion,5,5,0,8,200,8500,penthouse,42.5
Rishon LeTzion,3.5,3,1,3,82,5700,apartment,69.51
Rishon LeTzion,2,2,0,1,40,3200,housing unit,80
Rishon LeTzion,3,3,0,2,100,5400,apartment,54
Rishon LeTzion,4,4,0,5,108,7900,apartment,73.15
Rishon LeTzion,5,5,0,1,90,5000,apartment,55.56
Rishon LeTzion,4,4,0,2,120,5000,apartment,41.67
Rishon LeTzion,3.5,3,1,4,115,3900,apartment,33.91
Rishon LeTzion,4,4,0,2,92,6000,apartment,65.22
Rishon LeTzion,5.5,5,1,3,120,7500,apartment,62.5
Rishon LeTzion,5,5,0,10,130,6500,apartment,50
Rishon LeTzion,5.5,5,1,3,120,6700,apartment,55.83
Rishon LeTzion,3,3,0,0,65,3500,basement,53.85
Rishon LeTzion,4.5,4,1,3,122,6800,apartment,55.74
Rishon LeTzion,5,5,0,14,137,7200,apartment,52.55
Rishon LeTzion,7,7,0,0,250,12500,house,50
Rishon LeTzion,3,3,0,1,78,5500,apartment,70.51
Rishon LeTzion,5,5,0,1,130,5800,apartment,44.62
Rishon LeTzion,3,3,0,9,250,6500,penthouse,26
Rishon LeTzion,3,3,0,1,90,4800,apartment,53.33
Rishon LeTzion,7,7,0,0,250,11900,house,47.6
Rishon LeTzion,4.5,4,1,2,110,5900,apartment,53.64
Rishon LeTzion,5,5,0,1,135,7000,apartment,51.85
Rishon LeTzion,5,5,0,2,129,6000,apartment,46.51
Rishon LeTzion,3.5,3,1,3,70,4300,apartment,61.43
Rishon LeTzion,1,1,0,7,20,3000,housing unit,150
Rishon LeTzion,4,4,0,4,90,5000,apartment,55.56
Rishon LeTzion,1,1,0,0,50,3500,housing unit,70
Rishon LeTzion,4,4,0,1,85,4200,apartment,49.41
Rishon LeTzion,4,4,0,1,80,5300,apartment,66.25
Rishon LeTzion,2,2,0,0,74,3600,housing unit,48.65
Rishon LeTzion,1,1,0,0,30,3200,housing unit,106.67
Rishon LeTzion,2,2,0,0,50,3800,housing unit,76
Rishon LeTzion,4,4,0,8,115,7800,apartment,67.83
Rishon LeTzion,1,1,0,1,28,2500,housing unit,89.29
Rishon LeTzion,3,3,0,1,100,5500,apartment,55
Rishon LeTzion,5,5,0,19,147,7300,apartment,49.66
Rishon LeTzion,5,5,0,4,160,7100,duplex,44.38
Rishon LeTzion,3,3,0,0,55,4500,housing unit,81.82
Rishon LeTzion,6,6,0,24,271,11500,penthouse,42.44
Rishon LeTzion,2,2,0,0,30,3300,housing unit,110
Rishon LeTzion,3,3,0,1,70,4100,apartment,58.57
Rishon LeTzion,5,5,0,1,400,16500,house,41.25
Rishon LeTzion,4,4,0,8,97,5000,apartment,51.55
Rishon LeTzion,3,3,0,3,95,5750,apartment,60.53
Rishon LeTzion,3,3,0,5,90,5600,apartment,62.22
Rishon LeTzion,3.5,3,1,1,85,5100,apartment,60
Rishon LeTzion,4,4,0,1,85,5500,apartment,64.71
Rishon LeTzion,5.5,5,1,7,130,8000,penthouse,61.54
Rishon LeTzion,3,3,0,3,75,6200,apartment,82.67
Rishon LeTzion,4,4,0,1,110,5400,apartment,49.09
Rishon LeTzion,4,4,0,2,100,6300,apartment,63
Rishon LeTzion,2,2,0,6,52,4100,apartment,78.85
Rishon LeTzion,5,5,0,7,220,8800,penthouse,40
Rishon LeTzion,3,3,0,3,67,5000,apartment,74.63
Rishon LeTzion,2,2,0,1,50,4700,apartment,94
Rishon LeTzion,9,9,0,0,620,25000,house,40.32
Rishon LeTzion,3,3,0,3,75,4200,apartment,56
Rishon LeTzion,4.5,4,1,1,100,5300,apartment,53
Rishon LeTzion,1,1,0,0,40,3500,housing unit,87.5
Rishon LeTzion,2,2,0,2,42,4000,apartment,95.24
Rishon LeTzion,5,5,0,7,145,7900,apartment,54.48
Rishon LeTzion,2,2,0,0,56,3800,housing unit,67.86
Rishon LeTzion,5,5,0,9,140,6800,apartment,48.57
Rishon LeTzion,4,4,0,2,100,6200,apartment,62
Rishon LeTzion,4,4,0,2,110,6000,apartment,54.55
Rishon LeTzion,1,1,0,0,20,2650,housing unit,132.5
Rishon LeTzion,3,3,0,0,75,4500,housing unit,60
Rishon LeTzion,5.5,5,1,3,137,7500,apartment,54.74
Rishon LeTzion,3,3,0,2,60,4300,apartment,71.67
Rishon LeTzion,6,6,0,5,166,7200,apartment,43.37
Rishon LeTzion,2,2,0,0,53,4000,apartment,75.47
Rishon LeTzion,2,2,0,0,47,3000,apartment,63.83
Rishon LeTzion,4,4,0,1,130,5700,housing unit,43.85
Rishon LeTzion,5,5,0,6,182,9100,penthouse,50
Rishon LeTzion,1.5,1,1,0,65,3400,housing unit,52.31
Rishon LeTzion,2,2,0,0,55,3750,housing unit,68.18
Rishon LeTzion,3,3,0,3,75,4200,apartment,56
Rishon LeTzion,3.5,3,1,3,85,4800,apartment,56.47
Rishon LeTzion,2,2,0,0,40,3400,housing unit,85
Rishon LeTzion,6,6,0,0,269,11900,house,44.24
Rishon LeTzion,3,3,0,3,83,5400,apartment,65.06
Rishon LeTzion,1,1,0,3,30,3000,apartment,100
