actual,predicted,datetime,hour_of_year,hour_of_week
3.188333333333333,3.5545437,2017-08-31 16:00:00+00:00,5848,88
3.161666666666666,3.5506659,2017-08-31 17:00:00+00:00,5849,89
3.085,3.5394309,2017-08-31 18:00:00+00:00,5850,90
2.97,3.4195678,2017-08-31 19:00:00+00:00,5851,91
2.845,3.4068604,2017-08-31 20:00:00+00:00,5852,92
2.828333333333333,3.3087986,2017-08-31 21:00:00+00:00,5853,93
2.695,3.1800864,2017-08-31 22:00:00+00:00,5854,94
2.48,2.8495722,2017-08-31 23:00:00+00:00,5855,95
2.2783333333333333,2.5380092,2017-09-01 00:00:00+00:00,5856,96
2.131666666666667,2.2828538,2017-09-01 01:00:00+00:00,5857,97
2.046666666666667,2.2157438,2017-09-01 02:00:00+00:00,5858,98
1.9833333333333332,2.1900885,2017-09-01 03:00:00+00:00,5859,99
1.961666666666667,2.1711822,2017-09-01 04:00:00+00:00,5860,100
1.965,2.1630223,2017-09-01 05:00:00+00:00,5861,101
2.083333333333333,2.2199113,2017-09-01 06:00:00+00:00,5862,102
2.24,2.4527128,2017-09-01 07:00:00+00:00,5863,103
2.308333333333333,2.6284301,2017-09-01 08:00:00+00:00,5864,104
2.405,2.7174656,2017-09-01 09:00:00+00:00,5865,105
2.455,2.8197076,2017-09-01 10:00:00+00:00,5866,106
2.506666666666667,2.8853216,2017-09-01 11:00:00+00:00,5867,107
2.54,2.8853216,2017-09-01 12:00:00+00:00,5868,108
2.545,2.8853216,2017-09-01 13:00:00+00:00,5869,109
2.5516666666666667,2.8798516,2017-09-01 14:00:00+00:00,5870,110
2.515,2.9035919,2017-09-01 15:00:00+00:00,5871,111
2.485,2.8756442,2017-09-01 16:00:00+00:00,5872,112
2.431666666666666,2.860905,2017-09-01 17:00:00+00:00,5873,113
2.4166666666666665,2.860905,2017-09-01 18:00:00+00:00,5874,114
2.3666666666666667,2.8554325,2017-09-01 19:00:00+00:00,5875,115
2.3633333333333333,2.8431323,2017-09-01 20:00:00+00:00,5876,116
2.381666666666667,2.8227785,2017-09-01 21:00:00+00:00,5877,117
2.296666666666667,2.7141216,2017-09-01 22:00:00+00:00,5878,118
2.1933333333333334,2.5615196,2017-09-01 23:00:00+00:00,5879,119
2.08,2.2764163,2017-09-02 00:00:00+00:00,5880,120
1.95,2.151985,2017-09-02 01:00:00+00:00,5881,121
1.8866666666666667,2.100366,2017-09-02 02:00:00+00:00,5882,122
1.855,2.0634358,2017-09-02 03:00:00+00:00,5883,123
1.8266666666666669,2.0606124,2017-09-02 04:00:00+00:00,5884,124
1.84,2.038006,2017-09-02 05:00:00+00:00,5885,125
1.856666666666667,2.0897243,2017-09-02 06:00:00+00:00,5886,126
1.905,2.1182575,2017-09-02 07:00:00+00:00,5887,127
1.961666666666667,2.2352378,2017-09-02 08:00:00+00:00,5888,128
2.0516666666666667,2.351964,2017-09-02 09:00:00+00:00,5889,129
2.15,2.5167716,2017-09-02 10:00:00+00:00,5890,130
2.2416666666666667,2.627824,2017-09-02 11:00:00+00:00,5891,131
2.243333333333333,2.6266398,2017-09-02 12:00:00+00:00,5892,132
2.29,2.6266398,2017-09-02 13:00:00+00:00,5893,133
2.296666666666667,2.6329587,2017-09-02 14:00:00+00:00,5894,134
2.27,2.6597843,2017-09-02 15:00:00+00:00,5895,135
2.243333333333333,2.6193504,2017-09-02 16:00:00+00:00,5896,136
2.23,2.6217284,2017-09-02 17:00:00+00:00,5897,137
2.235,2.6008832,2017-09-02 18:00:00+00:00,5898,138
2.22,2.620234,2017-09-02 19:00:00+00:00,5899,139
2.263333333333333,2.6098285,2017-09-02 20:00:00+00:00,5900,140
2.295,2.6061442,2017-09-02 21:00:00+00:00,5901,141
2.2533333333333334,2.5701728,2017-09-02 22:00:00+00:00,5902,142
2.138333333333333,2.4588423,2017-09-02 23:00:00+00:00,5903,143
2.045,2.2459993,2017-09-03 00:00:00+00:00,5904,144
1.9516666666666669,2.1384249,2017-09-03 01:00:00+00:00,5905,145
1.8966666666666667,2.060311,2017-09-03 02:00:00+00:00,5906,146
1.8633333333333333,2.0065129,2017-09-03 03:00:00+00:00,5907,147
1.85,1.9979464,2017-09-03 04:00:00+00:00,5908,148
1.8533333333333333,2.0069919,2017-09-03 05:00:00+00:00,5909,149
1.8633333333333333,2.0356286,2017-09-03 06:00:00+00:00,5910,150
1.91,2.0572252,2017-09-03 07:00:00+00:00,5911,151
1.9583333333333333,2.184764,2017-09-03 08:00:00+00:00,5912,152
2.025,2.3145928,2017-09-03 09:00:00+00:00,5913,153
2.1283333333333334,2.5209723,2017-09-03 10:00:00+00:00,5914,154
2.1766666666666667,2.6832294,2017-09-03 11:00:00+00:00,5915,155
2.2133333333333334,2.6883357,2017-09-03 12:00:00+00:00,5916,156
2.225,2.6883357,2017-09-03 13:00:00+00:00,5917,157
2.2666666666666666,2.7097,2017-09-03 14:00:00+00:00,5918,158
2.2783333333333333,2.6359632,2017-09-03 15:00:00+00:00,5919,159
2.305,2.655895,2017-09-03 16:00:00+00:00,5920,160
2.328333333333333,2.6317227,2017-09-03 17:00:00+00:00,5921,161
2.33,2.7072985,2017-09-03 18:00:00+00:00,5922,162
2.3016666666666667,2.7188761,2017-09-03 19:00:00+00:00,5923,163
2.2816666666666667,2.745233,2017-09-03 20:00:00+00:00,5924,164
2.353333333333333,2.8727574,2017-09-03 21:00:00+00:00,5925,165
2.265,2.858817,2017-09-03 22:00:00+00:00,5926,166
2.178333333333333,2.8027186,2017-09-03 23:00:00+00:00,5927,167
2.055,2.2781987,2017-09-04 00:00:00+00:00,5928,0
1.97,2.1408863,2017-09-04 01:00:00+00:00,5929,1
1.903333333333333,2.089594,2017-09-04 02:00:00+00:00,5930,2
1.865,2.0764058,2017-09-04 03:00:00+00:00,5931,3
1.8533333333333333,2.0638945,2017-09-04 04:00:00+00:00,5932,4
1.8733333333333333,2.0797653,2017-09-04 05:00:00+00:00,5933,5
1.9083333333333332,2.0506392,2017-09-04 06:00:00+00:00,5934,6
1.9433333333333331,2.2543356,2017-09-04 07:00:00+00:00,5935,7
1.9316666666666664,2.4544606,2017-09-04 08:00:00+00:00,5936,8
2.03,2.5434961,2017-09-04 09:00:00+00:00,5937,9
2.1566666666666667,2.6457381,2017-09-04 10:00:00+00:00,5938,10
2.2816666666666667,2.8287847,2017-09-04 11:00:00+00:00,5939,11
2.393333333333333,2.8673296,2017-09-04 12:00:00+00:00,5940,12
2.515,2.9254153,2017-09-04 13:00:00+00:00,5941,13
2.5966666666666667,3.1135774,2017-09-04 14:00:00+00:00,5942,14
2.6633333333333336,3.0878277,2017-09-04 15:00:00+00:00,5943,15
2.743333333333333,3.2333055,2017-09-04 16:00:00+00:00,5944,16
2.835,3.4075456,2017-09-04 17:00:00+00:00,5945,17
2.87,3.6073341,2017-09-04 18:00:00+00:00,5946,18
2.8516666666666666,3.4860723,2017-09-04 19:00:00+00:00,5947,19
2.85,3.4037695,2017-09-04 20:00:00+00:00,5948,20
2.918333333333333,3.377305,2017-09-04 21:00:00+00:00,5949,21
2.841666666666667,3.2930489,2017-09-04 22:00:00+00:00,5950,22
2.6466666666666665,3.146139,2017-09-04 23:00:00+00:00,5951,23
2.47,2.99604,2017-09-05 00:00:00+00:00,5952,24
2.325,2.8160229,2017-09-05 01:00:00+00:00,5953,25
2.26,2.7690728,2017-09-05 02:00:00+00:00,5954,26
2.181666666666666,2.6798432,2017-09-05 03:00:00+00:00,5955,27
2.103333333333333,2.6786234,2017-09-05 04:00:00+00:00,5956,28
2.125,2.6985738,2017-09-05 05:00:00+00:00,5957,29
2.265,2.836727,2017-09-05 06:00:00+00:00,5958,30
2.475,2.8421764,2017-09-05 07:00:00+00:00,5959,31
2.6566666666666667,2.9885445,2017-09-05 08:00:00+00:00,5960,32
2.681666666666666,3.2144418,2017-09-05 09:00:00+00:00,5961,33
2.775,3.3257048,2017-09-05 10:00:00+00:00,5962,34
2.815,3.3633492,2017-09-05 11:00:00+00:00,5963,35
2.873333333333333,3.332998,2017-09-05 12:00:00+00:00,5964,36
2.945,3.2742023,2017-09-05 13:00:00+00:00,5965,37
2.9766666666666666,3.2992716,2017-09-05 14:00:00+00:00,5966,38
2.973333333333333,3.233425,2017-09-05 15:00:00+00:00,5967,39
2.955,3.1258848,2017-09-05 16:00:00+00:00,5968,40
2.908333333333333,3.143199,2017-09-05 17:00:00+00:00,5969,41
2.865,3.1670332,2017-09-05 18:00:00+00:00,5970,42
2.796666666666667,3.211547,2017-09-05 19:00:00+00:00,5971,43
2.748333333333333,3.15903,2017-09-05 20:00:00+00:00,5972,44
2.77,3.0926201,2017-09-05 21:00:00+00:00,5973,45
2.655,2.9713836,2017-09-05 22:00:00+00:00,5974,46
2.4433333333333334,2.7068102,2017-09-05 23:00:00+00:00,5975,47
2.275,2.4446805,2017-09-06 00:00:00+00:00,5976,48
2.1533333333333333,2.2889636,2017-09-06 01:00:00+00:00,5977,49
2.07,2.214344,2017-09-06 02:00:00+00:00,5978,50
2.013333333333333,2.196269,2017-09-06 03:00:00+00:00,5979,51
2.0016666666666665,2.1950493,2017-09-06 04:00:00+00:00,5980,52
2.0016666666666665,2.2045205,2017-09-06 05:00:00+00:00,5981,53
2.118333333333333,2.3110158,2017-09-06 06:00:00+00:00,5982,54
2.316666666666667,2.5459719,2017-09-06 07:00:00+00:00,5983,55
2.411666666666666,2.7162175,2017-09-06 08:00:00+00:00,5984,56
2.475,2.785788,2017-09-06 09:00:00+00:00,5985,57
2.555,2.88803,2017-09-06 10:00:00+00:00,5986,58
2.623333333333333,2.9417653,2017-09-06 11:00:00+00:00,5987,59
2.651666666666667,2.9282227,2017-09-06 12:00:00+00:00,5988,60
2.705,2.9775338,2017-09-06 13:00:00+00:00,5989,61
2.716666666666667,3.0483527,2017-09-06 14:00:00+00:00,5990,62
2.708333333333333,3.00629,2017-09-06 15:00:00+00:00,5991,63
2.68,2.985419,2017-09-06 16:00:00+00:00,5992,64
2.685,2.967167,2017-09-06 17:00:00+00:00,5993,65
2.675,3.0571132,2017-09-06 18:00:00+00:00,5994,66
2.6283333333333334,3.0571132,2017-09-06 19:00:00+00:00,5995,67
2.6016666666666666,3.04911,2017-09-06 20:00:00+00:00,5996,68
2.625,3.0826092,2017-09-06 21:00:00+00:00,5997,69
2.493333333333333,2.925223,2017-09-06 22:00:00+00:00,5998,70
2.3016666666666667,2.62637,2017-09-06 23:00:00+00:00,5999,71
2.15,2.426488,2017-09-07 00:00:00+00:00,6000,72
2.03,2.2556114,2017-09-07 01:00:00+00:00,6001,73
1.96,2.181177,2017-09-07 02:00:00+00:00,6002,74
1.905,2.122876,2017-09-07 03:00:00+00:00,6003,75
1.8916666666666664,2.1107259,2017-09-07 04:00:00+00:00,6004,76
1.913333333333333,2.122609,2017-09-07 05:00:00+00:00,6005,77
2.04,2.2247937,2017-09-07 06:00:00+00:00,6006,78
2.21,2.4669218,2017-09-07 07:00:00+00:00,6007,79
2.273333333333333,2.6506999,2017-09-07 08:00:00+00:00,6008,80
2.39,2.7397354,2017-09-07 09:00:00+00:00,6009,81
2.4816666666666665,2.8419774,2017-09-07 10:00:00+00:00,6010,82
2.52,2.9207914,2017-09-07 11:00:00+00:00,6011,83
2.598333333333333,2.9207914,2017-09-07 12:00:00+00:00,6012,84
2.5516666666666667,2.9207914,2017-09-07 13:00:00+00:00,6013,85
2.58,2.9270377,2017-09-07 14:00:00+00:00,6014,86
2.56,2.9541874,2017-09-07 15:00:00+00:00,6015,87
2.536666666666666,2.9531748,2017-09-07 16:00:00+00:00,6016,88
2.555,2.9384356,2017-09-07 17:00:00+00:00,6017,89
2.518333333333333,2.9389637,2017-09-07 18:00:00+00:00,6018,90
2.4833333333333334,2.9389637,2017-09-07 19:00:00+00:00,6019,91
2.49,2.9362068,2017-09-07 20:00:00+00:00,6020,92
2.5033333333333334,2.913802,2017-09-07 21:00:00+00:00,6021,93
2.395,2.8074398,2017-09-07 22:00:00+00:00,6022,94
2.243333333333333,2.6183438,2017-09-07 23:00:00+00:00,6023,95
2.091666666666667,2.345638,2017-09-08 00:00:00+00:00,6024,96
2.0116666666666667,2.2159436,2017-09-08 01:00:00+00:00,6025,97
1.9233333333333331,2.1582627,2017-09-08 02:00:00+00:00,6026,98
1.885,2.1196404,2017-09-08 03:00:00+00:00,6027,99
1.885,2.1093857,2017-09-08 04:00:00+00:00,6028,100
1.925,2.120534,2017-09-08 05:00:00+00:00,6029,101
2.005,2.2036786,2017-09-08 06:00:00+00:00,6030,102
2.23,2.4458067,2017-09-08 07:00:00+00:00,6031,103
2.3566666666666665,2.621524,2017-09-08 08:00:00+00:00,6032,104
2.405,2.7105596,2017-09-08 09:00:00+00:00,6033,105
2.4916666666666667,2.8128016,2017-09-08 10:00:00+00:00,6034,106
2.543333333333333,2.8697824,2017-09-08 11:00:00+00:00,6035,107
2.598333333333333,2.8697824,2017-09-08 12:00:00+00:00,6036,108
2.82,2.8772137,2017-09-08 13:00:00+00:00,6037,109
2.708333333333333,2.9217942,2017-09-08 14:00:00+00:00,6038,110
2.64,2.9131575,2017-09-08 15:00:00+00:00,6039,111
2.55,2.8927498,2017-09-08 16:00:00+00:00,6040,112
2.53,2.883257,2017-09-08 17:00:00+00:00,6041,113
2.5116666666666667,2.8624117,2017-09-08 18:00:00+00:00,6042,114
2.455,2.964218,2017-09-08 19:00:00+00:00,6043,115
2.41,2.9215665,2017-09-08 20:00:00+00:00,6044,116
2.438333333333333,2.8165164,2017-09-08 21:00:00+00:00,6045,117
2.3566666666666665,2.706126,2017-09-08 22:00:00+00:00,6046,118
2.21,2.5490797,2017-09-08 23:00:00+00:00,6047,119
2.063333333333333,2.2764683,2017-09-09 00:00:00+00:00,6048,120
1.965,2.150395,2017-09-09 01:00:00+00:00,6049,121
1.8883333333333332,2.0957525,2017-09-09 02:00:00+00:00,6050,122
1.8233333333333333,2.0283787,2017-09-09 03:00:00+00:00,6051,123
1.8216666666666668,2.018124,2017-09-09 04:00:00+00:00,6052,124
1.8183333333333331,2.020957,2017-09-09 05:00:00+00:00,6053,125
1.8683333333333332,2.053322,2017-09-09 06:00:00+00:00,6054,126
1.9433333333333331,2.0818553,2017-09-09 07:00:00+00:00,6055,127
1.99,2.2092767,2017-09-09 08:00:00+00:00,6056,128
2.066666666666667,2.3391056,2017-09-09 09:00:00+00:00,6057,129
2.1533333333333333,2.5133455,2017-09-09 10:00:00+00:00,6058,130
2.2583333333333333,2.595438,2017-09-09 11:00:00+00:00,6059,131
2.276666666666667,2.5942538,2017-09-09 12:00:00+00:00,6060,132
2.293333333333333,2.593501,2017-09-09 13:00:00+00:00,6061,133
2.296666666666667,2.59725,2017-09-09 14:00:00+00:00,6062,134
2.3,2.6476195,2017-09-09 15:00:00+00:00,6063,135
2.2816666666666667,2.6355743,2017-09-09 16:00:00+00:00,6064,136
2.265,2.620835,2017-09-09 17:00:00+00:00,6065,137
2.295,2.612928,2017-09-09 18:00:00+00:00,6066,138
2.265,2.6390696,2017-09-09 19:00:00+00:00,6067,139
2.2533333333333334,2.720803,2017-09-09 20:00:00+00:00,6068,140
2.2883333333333336,2.725815,2017-09-09 21:00:00+00:00,6069,141
2.1966666666666668,2.6069148,2017-09-09 22:00:00+00:00,6070,142
2.0866666666666664,2.4955842,2017-09-09 23:00:00+00:00,6071,143
2.0,2.2552922,2017-09-10 00:00:00+00:00,6072,144
1.885,2.145973,2017-09-10 01:00:00+00:00,6073,145
1.815,2.0458493,2017-09-10 02:00:00+00:00,6074,146
1.8,1.9541755,2017-09-10 03:00:00+00:00,6075,147
1.768333333333333,1.9456095,2017-09-10 04:00:00+00:00,6076,148
1.7566666666666666,1.9462767,2017-09-10 05:00:00+00:00,6077,149
1.7983333333333331,1.9618354,2017-09-10 06:00:00+00:00,6078,150
1.835,1.9798484,2017-09-10 07:00:00+00:00,6079,151
1.855,2.11627,2017-09-10 08:00:00+00:00,6080,152
1.9516666666666669,2.251769,2017-09-10 09:00:00+00:00,6081,153
2.026666666666667,2.428108,2017-09-10 10:00:00+00:00,6082,154
2.091666666666667,2.5248373,2017-09-10 11:00:00+00:00,6083,155
2.145,2.5299435,2017-09-10 12:00:00+00:00,6084,156
2.21,2.5291908,2017-09-10 13:00:00+00:00,6085,157
2.25,2.5336895,2017-09-10 14:00:00+00:00,6086,158
2.243333333333333,2.5809622,2017-09-10 15:00:00+00:00,6087,159
2.256666666666667,2.5917592,2017-09-10 16:00:00+00:00,6088,160
2.286666666666666,2.5981624,2017-09-10 17:00:00+00:00,6089,161
2.306666666666666,2.6234763,2017-09-10 18:00:00+00:00,6090,162
2.2916666666666665,2.7217867,2017-09-10 19:00:00+00:00,6091,163
2.3183333333333334,2.7205913,2017-09-10 20:00:00+00:00,6092,164
2.3433333333333333,2.7205913,2017-09-10 21:00:00+00:00,6093,165
2.286666666666666,2.6981134,2017-09-10 22:00:00+00:00,6094,166
2.13,2.601792,2017-09-10 23:00:00+00:00,6095,167
1.99,2.3008785,2017-09-11 00:00:00+00:00,6096,0
1.905,2.1755917,2017-09-11 01:00:00+00:00,6097,1
1.8633333333333333,2.130455,2017-09-11 02:00:00+00:00,6098,2
1.8216666666666668,2.0769367,2017-09-11 03:00:00+00:00,6099,3
1.8233333333333333,2.0777586,2017-09-11 04:00:00+00:00,6100,4
1.88,2.0607588,2017-09-11 05:00:00+00:00,6101,5
1.9766666666666663,2.1880465,2017-09-11 06:00:00+00:00,6102,6
2.1466666666666665,2.434542,2017-09-11 07:00:00+00:00,6103,7
2.205,2.6209514,2017-09-11 08:00:00+00:00,6104,8
2.285,2.709987,2017-09-11 09:00:00+00:00,6105,9
2.3866666666666667,2.812229,2017-09-11 10:00:00+00:00,6106,10
2.48,2.9011095,2017-09-11 11:00:00+00:00,6107,11
2.543333333333333,2.9011004,2017-09-11 12:00:00+00:00,6108,12
2.5766666666666667,2.9011004,2017-09-11 13:00:00+00:00,6109,13
2.59,2.9602492,2017-09-11 14:00:00+00:00,6110,14
2.58,2.9865339,2017-09-11 15:00:00+00:00,6111,15
2.553333333333333,2.9695852,2017-09-11 16:00:00+00:00,6112,16
2.533333333333333,3.0317733,2017-09-11 17:00:00+00:00,6113,17
2.5166666666666666,3.231033,2017-09-11 18:00:00+00:00,6114,18
2.4716666666666667,3.195713,2017-09-11 19:00:00+00:00,6115,19
2.4816666666666665,3.1750746,2017-09-11 20:00:00+00:00,6116,20
2.478333333333333,3.1398642,2017-09-11 21:00:00+00:00,6117,21
2.3516666666666666,3.0030837,2017-09-11 22:00:00+00:00,6118,22
2.188333333333333,2.724179,2017-09-11 23:00:00+00:00,6119,23
2.0383333333333336,2.3758237,2017-09-12 00:00:00+00:00,6120,24
1.9183333333333328,2.239059,2017-09-12 01:00:00+00:00,6121,25
1.846666666666667,2.1955974,2017-09-12 02:00:00+00:00,6122,26
1.8066666666666664,2.154973,2017-09-12 03:00:00+00:00,6123,27
1.8,2.1557949,2017-09-12 04:00:00+00:00,6124,28
1.8233333333333333,2.1605859,2017-09-12 05:00:00+00:00,6125,29
1.9366666666666668,2.2576585,2017-09-12 06:00:00+00:00,6126,30
2.16,2.5129688,2017-09-12 07:00:00+00:00,6127,31
2.3016666666666667,2.6835704,2017-09-12 08:00:00+00:00,6128,32
2.385,2.772606,2017-09-12 09:00:00+00:00,6129,33
2.455,2.851304,2017-09-12 10:00:00+00:00,6130,34
2.5,2.9417653,2017-09-12 11:00:00+00:00,6131,35
2.533333333333333,2.9282227,2017-09-12 12:00:00+00:00,6132,36
2.58,2.990716,2017-09-12 13:00:00+00:00,6133,37
2.65,3.0497723,2017-09-12 14:00:00+00:00,6134,38
2.63,2.862033,2017-09-12 15:00:00+00:00,6135,39
2.623333333333333,2.9460301,2017-09-12 16:00:00+00:00,6136,40
2.62,3.0137777,2017-09-12 17:00:00+00:00,6137,41
2.598333333333333,3.0601814,2017-09-12 18:00:00+00:00,6138,42
2.535,3.0601814,2017-09-12 19:00:00+00:00,6139,43
2.518333333333333,3.0969448,2017-09-12 20:00:00+00:00,6140,44
2.57,3.0221195,2017-09-12 21:00:00+00:00,6141,45
2.49,2.924954,2017-09-12 22:00:00+00:00,6142,46
2.32,2.7155304,2017-09-12 23:00:00+00:00,6143,47
2.1466666666666665,2.4533756,2017-09-13 00:00:00+00:00,6144,48
2.03,2.3197727,2017-09-13 01:00:00+00:00,6145,49
1.985,2.2315876,2017-09-13 02:00:00+00:00,6146,50
1.9383333333333328,2.1953201,2017-09-13 03:00:00+00:00,6147,51
1.903333333333333,2.255949,2017-09-13 04:00:00+00:00,6148,52
1.935,2.226622,2017-09-13 05:00:00+00:00,6149,53
2.03,2.3178995,2017-09-13 06:00:00+00:00,6150,54
2.263333333333333,2.5193527,2017-09-13 07:00:00+00:00,6151,55
2.415,2.6398652,2017-09-13 08:00:00+00:00,6152,56
2.523333333333333,2.7111337,2017-09-13 09:00:00+00:00,6153,57
2.643333333333333,2.8044508,2017-09-13 10:00:00+00:00,6154,58
2.7816666666666667,2.9255214,2017-09-13 11:00:00+00:00,6155,59
2.85,2.9679093,2017-09-13 12:00:00+00:00,6156,60
2.9233333333333333,3.105626,2017-09-13 13:00:00+00:00,6157,61
2.9916666666666667,3.3760097,2017-09-13 14:00:00+00:00,6158,62
3.0483333333333333,3.5257232,2017-09-13 15:00:00+00:00,6159,63
3.078333333333333,3.5614533,2017-09-13 16:00:00+00:00,6160,64
3.138333333333333,3.4591477,2017-09-13 17:00:00+00:00,6161,65
3.13,3.4418535,2017-09-13 18:00:00+00:00,6162,66
3.0116666666666667,3.4418883,2017-09-13 19:00:00+00:00,6163,67
3.015,3.3284638,2017-09-13 20:00:00+00:00,6164,68
2.9716666666666667,3.2988818,2017-09-13 21:00:00+00:00,6165,69
2.83,3.1774077,2017-09-13 22:00:00+00:00,6166,70
2.615,2.9586377,2017-09-13 23:00:00+00:00,6167,71
2.42,2.7073991,2017-09-14 00:00:00+00:00,6168,72
2.2533333333333334,2.4990895,2017-09-14 01:00:00+00:00,6169,73
2.143333333333333,2.3428268,2017-09-14 02:00:00+00:00,6170,74
2.065,2.2368243,2017-09-14 03:00:00+00:00,6171,75
2.033333333333333,2.186977,2017-09-14 04:00:00+00:00,6172,76
2.05,2.1580896,2017-09-14 05:00:00+00:00,6173,77
2.185,2.2581525,2017-09-14 06:00:00+00:00,6174,78
2.365,2.4835236,2017-09-14 07:00:00+00:00,6175,79
2.5083333333333333,2.6276345,2017-09-14 08:00:00+00:00,6176,80
2.5933333333333333,2.7003226,2017-09-14 09:00:00+00:00,6177,81
2.66,2.7972233,2017-09-14 10:00:00+00:00,6178,82
2.716666666666667,2.9031463,2017-09-14 11:00:00+00:00,6179,83
2.773333333333333,2.9031463,2017-09-14 12:00:00+00:00,6180,84
2.8216666666666668,2.9441147,2017-09-14 13:00:00+00:00,6181,85
2.841666666666667,2.9289095,2017-09-14 14:00:00+00:00,6182,86
2.7983333333333333,2.8351855,2017-09-14 15:00:00+00:00,6183,87
2.8,2.8164406,2017-09-14 16:00:00+00:00,6184,88
2.7783333333333333,2.9016075,2017-09-14 17:00:00+00:00,6185,89
2.755,2.8807623,2017-09-14 18:00:00+00:00,6186,90
2.7183333333333333,2.8807623,2017-09-14 19:00:00+00:00,6187,91
2.7066666666666666,2.8779109,2017-09-14 20:00:00+00:00,6188,92
2.7316666666666665,2.8624156,2017-09-14 21:00:00+00:00,6189,93
2.62,2.7442806,2017-09-14 22:00:00+00:00,6190,94
2.393333333333333,2.5465448,2017-09-14 23:00:00+00:00,6191,95
2.223333333333333,2.3104243,2017-09-15 00:00:00+00:00,6192,96
2.0933333333333333,2.2032251,2017-09-15 01:00:00+00:00,6193,97
2.0166666666666666,2.1599936,2017-09-15 02:00:00+00:00,6194,98
1.98,2.1266556,2017-09-15 03:00:00+00:00,6195,99
1.97,2.1127193,2017-09-15 04:00:00+00:00,6196,100
2.0083333333333333,2.1251938,2017-09-15 05:00:00+00:00,6197,101
2.1,2.205503,2017-09-15 06:00:00+00:00,6198,102
2.316666666666667,2.4254577,2017-09-15 07:00:00+00:00,6199,103
2.4433333333333334,2.580422,2017-09-15 08:00:00+00:00,6200,104
2.533333333333333,2.65311,2017-09-15 09:00:00+00:00,6201,105
2.651666666666667,2.7424169,2017-09-15 10:00:00+00:00,6202,106
2.756666666666667,2.8416543,2017-09-15 11:00:00+00:00,6203,107
2.796666666666667,2.8269556,2017-09-15 12:00:00+00:00,6204,108
2.808333333333333,2.86692,2017-09-15 13:00:00+00:00,6205,109
2.83,2.8883982,2017-09-15 14:00:00+00:00,6206,110
2.8583333333333334,2.8949306,2017-09-15 15:00:00+00:00,6207,111
2.85,2.9356663,2017-09-15 16:00:00+00:00,6208,112
2.8216666666666668,2.9064496,2017-09-15 17:00:00+00:00,6209,113
2.7466666666666666,2.9083526,2017-09-15 18:00:00+00:00,6210,114
2.7133333333333334,2.932836,2017-09-15 19:00:00+00:00,6211,115
2.67,2.9493575,2017-09-15 20:00:00+00:00,6212,116
2.685,2.9169056,2017-09-15 21:00:00+00:00,6213,117
2.598333333333333,2.7387114,2017-09-15 22:00:00+00:00,6214,118
2.453333333333333,2.557353,2017-09-15 23:00:00+00:00,6215,119
2.2816666666666667,2.4340084,2017-09-16 00:00:00+00:00,6216,120
2.138333333333333,2.2766097,2017-09-16 01:00:00+00:00,6217,121
2.033333333333333,2.1720688,2017-09-16 02:00:00+00:00,6218,122
1.99,2.0695462,2017-09-16 03:00:00+00:00,6219,123
1.9366666666666668,2.0661652,2017-09-16 04:00:00+00:00,6220,124
1.9466666666666668,2.055049,2017-09-16 05:00:00+00:00,6221,125
2.0083333333333333,2.0972102,2017-09-16 06:00:00+00:00,6222,126
2.0616666666666665,2.1257434,2017-09-16 07:00:00+00:00,6223,127
2.1166666666666667,2.1970224,2017-09-16 08:00:00+00:00,6224,128
2.2316666666666665,2.310504,2017-09-16 09:00:00+00:00,6225,129
2.3233333333333333,2.468282,2017-09-16 10:00:00+00:00,6226,130
2.455,2.5682888,2017-09-16 11:00:00+00:00,6227,131
2.5733333333333333,2.5909507,2017-09-16 12:00:00+00:00,6228,132
2.7333333333333334,2.6577327,2017-09-16 13:00:00+00:00,6229,133
2.803333333333333,2.7659338,2017-09-16 14:00:00+00:00,6230,134
2.8566666666666665,2.7795446,2017-09-16 15:00:00+00:00,6231,135
2.8766666666666665,2.9080334,2017-09-16 16:00:00+00:00,6232,136
2.875,3.1272135,2017-09-16 17:00:00+00:00,6233,137
2.865,3.1317232,2017-09-16 18:00:00+00:00,6234,138
2.793333333333333,3.0741765,2017-09-16 19:00:00+00:00,6235,139
2.783333333333333,3.0324142,2017-09-16 20:00:00+00:00,6236,140
2.78,2.9079733,2017-09-16 21:00:00+00:00,6237,141
2.69,2.8475337,2017-09-16 22:00:00+00:00,6238,142
2.543333333333333,2.6679382,2017-09-16 23:00:00+00:00,6239,143
2.38,2.546355,2017-09-17 00:00:00+00:00,6240,144
2.215,2.3599932,2017-09-17 01:00:00+00:00,6241,145
2.103333333333333,2.298816,2017-09-17 02:00:00+00:00,6242,146
2.0483333333333333,2.1263707,2017-09-17 03:00:00+00:00,6243,147
1.9933333333333332,2.0449135,2017-09-17 04:00:00+00:00,6244,148
1.9733333333333332,2.0469072,2017-09-17 05:00:00+00:00,6245,149
1.9966666666666664,2.02543,2017-09-17 06:00:00+00:00,6246,150
2.0316666666666667,2.0281675,2017-09-17 07:00:00+00:00,6247,151
2.0766666666666667,2.1128936,2017-09-17 08:00:00+00:00,6248,152
2.195,2.2038846,2017-09-17 09:00:00+00:00,6249,153
2.361666666666667,2.3762276,2017-09-17 10:00:00+00:00,6250,154
2.5216666666666665,2.5168526,2017-09-17 11:00:00+00:00,6251,155
